,pmid,start,end,tag,text,source,correct,error_type,annotator
3678,23695545,1706,1712,Quantitative Measurement,27.9 %,model,y,,ccurtis
3679,23695545,1711,1712,Units,%,human,n,wrong label,ccurtis
3680,23695545,1796,1805,Disease/Condition of Interest,H. pylori,model,y,,ccurtis
3681,23698198,26,31,Group Characteristic,adult,model,y,,eduvaris
3682,23698198,196,198,Dosage,≥1,human,n,not needed,eduvaris
3683,23698198,199,205,Units,g/m(2),human,y,,eduvaris
3684,23698198,273,282,Non-Study Drug,acyclovir,human,n,not needed,eduvaris
3685,23698198,284,295,Non-Study Drug,allopurinol,human,n,wrong label,eduvaris
3686,23698198,297,319,Non-Study Drug,proton pump inhibitors,human,n,wrong label,eduvaris
3687,23698198,329,340,Non-Study Drug,antibiotics,human,n,not needed,eduvaris
3688,23698198,685,697,Drug Intervention,methotrexate,human,y,,eduvaris
3689,23698198,742,747,Group Characteristic,adult,model,y,,eduvaris
3690,23698198,742,756,Group Characteristic,adult oncology,human,n,multiple entities,eduvaris
3691,23698198,785,799,Group Characteristic,first cycle of,model,n,not needed,eduvaris
3692,23698198,791,822,Group Characteristic,cycle of high-dose methotrexate,human,n,not needed,eduvaris
3693,23698198,871,901,Outcome (Study Endpoint),delayed methotrexate clearance,model,y,wrong label,eduvaris
3694,23698198,919,964,Group Characteristic,serum methotrexate level ≥ 0.1 umol/L at 72 h,human,n,too much,eduvaris
3695,23698198,1046,1051,Group Name,cases,model,y,,eduvaris
3696,23698198,1056,1064,Group Name,controls,model,y,,eduvaris
3697,23698198,1193,1205,Drug Intervention,methotrexate,human,y,,eduvaris
3698,23698198,1458,1460,Sample Size,73,human,y,,eduvaris
3699,23698198,1518,1523,Group Name,cases,human,y,,eduvaris
3700,23698198,1563,1575,Drug Intervention,methotrexate,human,y,,eduvaris
3701,23698198,1563,1589,Outcome (Study Endpoint),methotrexate dose received,model,n,not needed,eduvaris
3702,23698198,1591,1595,Dosage,9116,human,y,wrong label,eduvaris
3703,23698198,1596,1605,Units,mg ± 4339,model,n,multiple entities,eduvaris
3704,23698198,1613,1617,Dosage,6054,human,y,wrong label,eduvaris
3705,23698198,1618,1627,Units,mg ± 2874,model,n,multiple entities,eduvaris
3706,23698198,1750,1772,Outcome (Study Endpoint),methotrexate clearance,human,n,too little,eduvaris
3707,23698198,1783,1789,Type of Quant. Measure,95% CI,model,y,wrong label,eduvaris
3708,23698198,1833,1845,Drug Intervention,methotrexate,human,y,,eduvaris
3709,23698198,1884,1895,Drug Intervention,allopurinol,model,y,,eduvaris
3710,23698198,1897,1919,Drug Intervention,proton pump inhibitors,model,y,,eduvaris
3711,23698198,1924,1953,Drug Intervention,sulfamethoxazole/trimethoprim,model,y,,eduvaris
3712,23698198,2136,2154,Outcome (Study Endpoint),rates of mucositis,human,y,,eduvaris
3713,23698198,2145,2154,Outcome (Study Endpoint),mucositis,model,n,too little,eduvaris
3714,23773352,180,183,Drug Intervention,PPI,human,y,,stan
3715,23773352,263,284,Disease/Condition of Interest,cardiovascular events,human,y,,stan
3716,23773352,351,362,Drug Intervention,clopidogrel,model,y,,stan
3717,23773352,543,557,Group Name,upon discharge,human,y,,stan
3718,23773352,561,577,Group Name,during follow-up,human,y,,stan
3719,23773352,594,626,Group Name,not taken the two drugs together,human,y,,stan
3720,23773352,823,825,Sample Size,26,model,y,,stan
3721,23773352,836,841,Quantitative Measurement,"19,6%",model,y,,stan
3722,23773352,891,935,Outcome (Study Endpoint),readmitted because of a cardiovascular event,human,y,,stan
3723,23773352,937,939,Quantitative Measurement,13,model,y,,stan
3724,23773352,952,963,Drug Intervention,clopidogrel,model,y,,stan
3725,24002795,55,60,Outcome (Study Endpoint),HDL-P,model,y,,hcho
3726,24002795,83,87,Quantitative Measurement,0.72,model,y,,hcho
3727,24002795,83,98,Quantitative Measurement,"0.72, 0.53-0.97",human,n,too much,hcho
3728,24002795,89,98,Quantitative Measurement,0.53-0.97,model,y,,hcho
3729,24002795,101,107,Drug Intervention,statin,human,y,,cjackson
3730,24002795,141,146,Outcome (Study Endpoint),HDL-C,human,n,wrong label,hcho
3731,24002795,228,231,Disease/Condition of Interest,CVD,human,y,,hcho
3732,24002795,364,370,Drug Intervention,statin,human,y,,cjackson
3733,24002795,638,644,Sample Size,10 886,model,y,,cjackson
3734,24002795,638,657,Sample Size,10 886 participants,human,n,too much,cjackson
3735,24002795,658,688,Group Characteristic,without cardiovascular disease,model,y,,cjackson
3736,24002795,658,694,Group Characteristic,without cardiovascular disease (CVD),human,n,too much,cjackson
3737,24002795,746,748,Dosage,20,model,y,,cjackson
3738,24002795,746,753,Dosage,20 mg/d,human,n,too much,cjackson
3739,24002795,749,751,Units,mg,model,y,,cjackson
3740,24002795,752,753,Intervention Frequency,d,model,y,,cjackson
3741,24002795,757,764,Group Name,placebo,human,y,wrong label,cjackson
3742,24002795,857,863,Statistical Significance,r=0.69,human,n,wrong label,cjackson
3743,24002795,892,898,Statistical Significance,r=0.55,human,n,wrong label,cjackson
3744,24002795,911,923,Drug Intervention,Rosuvastatin,human,y,,cjackson
3745,24002795,1100,1118,Outcome (Study Endpoint),on-treatment HDL-C,human,n,too much,cjackson
3746,24002795,1120,1126,Outcome (Study Endpoint),apoA-I,human,y,,cjackson
3747,24002795,1132,1137,Outcome (Study Endpoint),HDL-P,human,y,,cjackson
3748,24002795,1142,1179,Outcome (Study Endpoint),similar inverse associations with CVD,human,n,not needed,cjackson
3749,24002795,1181,1214,Type of Quant. Measure,risk factor-adjusted hazard ratio,human,y,,cjackson
3750,24002795,1202,1214,Type of Quant. Measure,hazard ratio,model,y,,cjackson
3751,24002795,1219,1242,Type of Quant. Measure,95% confidence interval,model,n,too little,cjackson
3752,24002795,1219,1267,Type of Quant. Measure,95% confidence interval per 1 standard deviation,human,y,,cjackson
3753,24002795,1384,1402,Outcome (Study Endpoint),on-treatment HDL-P,human,n,too much,cjackson
3754,24002795,1409,1477,Outcome (Study Endpoint),statistically significant and somewhat stronger association with CVD,human,n,not needed,cjackson
3755,24002795,1479,1483,Quantitative Measurement,0.73,human,y,,cjackson
3756,24002795,1479,1494,Quantitative Measurement,"0.73, 0.57-0.93",model,n,too much,cjackson
3757,24002795,1485,1494,Quantitative Measurement,0.57-0.93,human,y,,cjackson
3758,24002795,1509,1514,Outcome (Study Endpoint),HDL-C,human,y,,cjackson
3759,24002795,1516,1520,Quantitative Measurement,0.82,human,y,,cjackson
3760,24002795,1516,1531,Quantitative Measurement,"0.82, 0.63-1.08",model,n,too much,cjackson
3761,24002795,1522,1531,Quantitative Measurement,0.63-1.08,human,y,,cjackson
3762,24002795,1544,1550,Outcome (Study Endpoint),apoA-I,human,y,,cjackson
3763,24002795,1552,1556,Quantitative Measurement,0.86,human,y,,cjackson
3764,24002795,1552,1567,Quantitative Measurement,"0.86, 0.67-1.10",model,n,too much,cjackson
3765,24002795,1558,1567,Quantitative Measurement,0.67-1.10,human,y,,cjackson
3766,24420365,64,74,Drug Intervention,ticagrelor,model,y,,ccurtis
3767,24420365,217,222,Disease/Condition of Interest,acute,model,n,too little,ccurtis
3768,24420365,217,240,Disease/Condition of Interest,acute coronary syndrome,human,y,,ccurtis
3769,24420365,309,320,Drug Intervention,clopidogrel,human,n,wrong label,ccurtis
3770,24420365,332,342,Drug Intervention,ticagrelor,human,y,,ccurtis
3771,24420365,689,699,Drug Intervention,ticagrelor,model,y,,ccurtis
3772,24420365,739,755,Group Characteristic,cardiac surgical,human,n,too little,ccurtis
3773,24420365,1171,1177,Follow-up period,3 days,model,n,wrong label,ccurtis
3774,24420365,1371,1379,Quantitative Measurement,780-1600,human,y,,ccurtis
3775,24420365,1391,1401,Group Name,ticagrelor,human,n,wrong label,ccurtis
3776,24420365,1391,1407,Group Name,ticagrelor group,model,y,,ccurtis
3777,24420365,1436,1447,Group Name,clopidogrel,human,n,wrong label,ccurtis
3778,24420365,1436,1453,Group Name,clopidogrel group,model,y,,ccurtis
3779,24420365,1590,1628,Outcome (Study Endpoint),median prothrombin complex concentrate,human,n,too much,ccurtis
3780,24420365,1590,1632,Outcome (Study Endpoint),median prothrombin complex concentrate use,model,n,too much,ccurtis
3781,24420365,1654,1671,Outcome (Study Endpoint),median fibrinogen,human,n,too much,ccurtis
3782,24420365,1654,1675,Outcome (Study Endpoint),median fibrinogen use,model,n,too much,ccurtis
3783,24420365,1722,1732,Group Name,ticagrelor,human,n,wrong label,ccurtis
3784,24420365,1722,1738,Group Name,ticagrelor group,model,y,,ccurtis
3785,24420365,1757,1768,Group Name,clopidogrel,human,n,wrong label,ccurtis
3786,24420365,1757,1774,Group Name,clopidogrel group,model,y,,ccurtis
3787,24420365,2003,2018,Outcome (Study Endpoint),rethoracotomies,model,n,wrong label,ccurtis
3788,24420365,2026,2034,Outcome (Study Endpoint),bleeding,human,n,wrong label,ccurtis
3789,24420365,2136,2146,Drug Intervention,ticagrelor,human,y,,ccurtis
3790,24420365,2149,2152,Drug Intervention,ASA,human,n,wrong label,ccurtis
3791,24420365,2168,2178,Drug Intervention,ticagrelor,human,y,,ccurtis
3792,24420365,2399,2416,Drug Intervention,clopidogrel + ASA,human,n,wrong label,ccurtis
3793,24435325,295,301,Group Characteristic,stable,model,y,,eduvaris
3794,24435325,430,438,Group Name,controls,model,y,,eduvaris
3795,24435325,479,487,Outcome (Study Endpoint),elevated,human,n,not needed,eduvaris
3796,24435325,496,498,Quantitative Measurement,11,human,y,,eduvaris
3797,24435325,547,549,Quantitative Measurement,26,human,y,,eduvaris
3798,24435325,643,651,Outcome (Study Endpoint),elevated,human,n,not needed,eduvaris
3799,24435325,676,684,Group Name,controls,human,y,,eduvaris
3800,24671610,70,73,Group Characteristic,men,model,y,,stan
3801,24671610,158,164,Drug Intervention,statin,model,y,,stan
3802,24671610,238,244,Drug Intervention,statin,model,y,,stan
3803,24671610,298,301,Group Characteristic,men,model,y,,stan
3804,24671610,364,367,Group Characteristic,men,model,y,,stan
3805,24671610,373,388,Group Characteristic,prostate cancer,model,y,,stan
3806,24671610,445,475,Study Years,January 1999 and February 2009,model,y,,stan
3807,24671610,718,721,Group Characteristic,men,model,y,,stan
3808,24671610,970,1002,Outcome (Study Endpoint),Overall biochemical failure rate,model,n,too much,stan
3809,24671610,978,1002,Outcome (Study Endpoint),biochemical failure rate,human,y,,stan
3810,24671610,1052,1058,Drug Intervention,statin,model,y,,stan
3811,24671610,1154,1156,Type of Quant. Measure,HR,model,y,,stan
3812,24671610,1408,1440,Outcome (Study Endpoint),freedom from biochemical failure,human,n,too much,stan
3813,24671610,1486,1492,Drug Intervention,Statin,model,y,,stan
3814,24671610,1700,1706,Drug Intervention,statin,model,y,,stan
3815,24705623,36,46,Drug Intervention,cilostazol,model,y,,cjackson
3816,24705623,51,59,Drug Intervention,probucol,model,y,,cjackson
3817,24705623,84,94,Drug Intervention,cilostazol,model,y,,cjackson
3818,24705623,259,269,Drug Intervention,cilostazol,model,y,,cjackson
3819,24705623,274,282,Drug Intervention,probucol,model,y,,cjackson
3820,24705623,306,321,Disease/Condition of Interest,coronary plaque,model,y,,cjackson
3821,24705623,357,360,Sample Size,119,model,n,not needed,cjackson
3822,24705623,361,369,Group Characteristic,patients,model,n,not needed,cjackson
3823,24705623,859,870,Non-Study Drug,simvastatin,human,y,wrong label,cjackson
3824,24705623,1030,1037,Group Name,group Ⅰ,model,y,,cjackson
3825,24705623,1082,1132,Outcome (Study Endpoint),nominal change in normalized total atheroma volume,model,n,too much,cjackson
3826,24705623,1111,1180,Outcome (Study Endpoint),total atheroma volume (TAV) of the index intermediate coronary lesion,human,y,,cjackson
3827,24705623,1134,1137,Outcome (Study Endpoint),TAV,model,y,,cjackson
3828,24705623,1182,1183,Type of Quant. Measure,Δ,model,n,not needed,cjackson
3829,24705623,1300,1308,Units,patients,model,n,not needed,cjackson
3830,24705623,1397,1400,Outcome (Study Endpoint),TAV,model,y,,cjackson
3831,24705623,1471,1472,Type of Quant. Measure,Δ,model,n,not needed,cjackson
3832,24705623,1523,1524,Type of Quant. Measure,Δ,model,n,not needed,cjackson
3833,24705623,1592,1597,Group Name,group,model,n,too little,cjackson
3834,24705623,1627,1628,Type of Quant. Measure,Δ,model,n,not needed,cjackson
3835,24705623,1677,1678,Type of Quant. Measure,Δ,model,n,not needed,cjackson
3836,24743718,7,17,Drug Intervention,fluoxetine,model,y,,hcho
3837,24743718,92,96,Group Characteristic,with,human,n,wrong label,hcho
3838,24743718,97,122,Disease/Condition of Interest,major depressive disorder,model,y,,hcho
3839,24743718,158,186,Disease/Condition of Interest,generalized anxiety disorder,model,y,,hcho
3840,24743718,170,177,Disease/Condition of Interest,anxiety,human,n,too little,hcho
3841,24743718,200,203,Drug Intervention,FLX,model,y,,hcho
3842,24743718,498,502,Outcome (Study Endpoint),dose,human,n,wrong label,hcho
3843,24743718,556,557,Group Name,a,human,n,wrong label,hcho
3844,24743718,590,594,Group Characteristic,with,human,n,wrong label,hcho
3845,24743718,622,651,Group Characteristic,obsessive-compulsive disorder,model,n,wrong label,hcho
3846,24743718,656,684,Group Characteristic,generalized anxiety disorder,model,n,wrong label,hcho
3847,24743718,798,802,Group Characteristic,with,human,n,wrong label,hcho
3848,24743718,967,977,Drug Intervention,Fluoxetine,model,y,,hcho
3849,24743718,1045,1048,Drug Intervention,FLX,model,y,,hcho
3850,24743718,1050,1056,Drug Intervention,NORFLX,model,n,wrong label,hcho
3851,24743718,1058,1071,Drug Intervention,norfluoxetine,model,n,wrong label,hcho
3852,24743718,1074,1086,Drug Intervention,FLX + NORFLX,model,n,wrong label,hcho
3853,24743718,1092,1095,Drug Intervention,FLX,model,y,,hcho
3854,24743718,1096,1102,Drug Intervention,NORFLX,model,n,wrong label,hcho
3855,24743718,1258,1268,Group Name,responders,human,n,wrong label,hcho
3856,24743718,1273,1286,Group Name,nonresponders,human,n,wrong label,hcho
3857,24743718,1564,1574,Drug Intervention,Fluoxetine,model,y,,hcho
3858,24898695,108,133,Disease/Condition of Interest,peripheral artery disease,model,y,,ccurtis
3859,24898695,196,218,Drug Intervention,antithrombotic therapy,model,n,wrong label,ccurtis
3860,24898695,516,530,Drug Intervention,antithrombotic,model,n,wrong label,ccurtis
3861,24898695,738,773,Group Characteristic,requiring percutaneous intervention,model,n,too much,ccurtis
3862,24898695,808,863,Non-Pharmaceutical Intervention,peripheral artery percutaneous transluminal angioplasty,human,y,,ccurtis
3863,24898695,1188,1193,Quantitative Measurement,70.2%,model,y,,ccurtis
3864,24898695,1214,1221,Group Characteristic,optimal,human,n,not needed,ccurtis
3865,24898695,1270,1272,Sample Size,30,human,n,wrong label,ccurtis
3866,24898695,1274,1278,Quantitative Measurement,8.9%,model,y,,ccurtis
3867,24898695,1297,1308,Outcome (Study Endpoint),overtreated,model,n,wrong label,ccurtis
3868,24898695,1318,1323,Quantitative Measurement,20.8%,model,y,,ccurtis
3869,24898695,1330,1342,Group Characteristic,undertreated,human,y,wrong label,ccurtis
3870,24898695,1384,1397,Group Characteristic,heart failure,model,y,,ccurtis
3871,24898695,1435,1437,Type of Quant. Measure,OR,model,y,,ccurtis
3872,24898695,1444,1450,Type of Quant. Measure,95% CI,model,y,,ccurtis
3873,24898695,1452,1461,Quantitative Measurement,1.15-5.00,human,y,wrong label,ccurtis
3874,24898695,1539,1546,Outcome (Study Endpoint),overtre,model,n,too little,ccurtis
3875,24898695,1539,1550,Outcome (Study Endpoint),overtreated,human,n,wrong label,ccurtis
3876,24898695,1552,1554,Type of Quant. Measure,OR,model,y,,ccurtis
3877,24898695,1561,1567,Type of Quant. Measure,95% CI,model,y,,ccurtis
3878,24898695,1569,1579,Statistical Significance,1.61-10.00,model,n,wrong label,ccurtis
3879,24898695,1640,1659,Outcome (Study Endpoint),all-cause mortality,model,y,,ccurtis
3880,24898695,1650,1659,Outcome (Study Endpoint),mortality,human,n,too little,ccurtis
3881,24898695,1661,1673,Type of Quant. Measure,hazard ratio,model,y,,ccurtis
3882,24898695,1675,1677,Type of Quant. Measure,HR,model,y,,ccurtis
3883,24898695,1685,1691,Type of Quant. Measure,95% CI,model,y,,ccurtis
3884,24898695,1746,1748,Type of Quant. Measure,HR,model,y,,ccurtis
3885,24898695,1755,1761,Type of Quant. Measure,95% CI,model,y,,ccurtis
3886,24918960,0,23,Disease/Condition of Interest,Delayed ischemic stroke,model,n,wrong label,eduvaris
3887,24918960,193,216,Disease/Condition of Interest,delayed ischemic stroke,model,n,wrong label,eduvaris
3888,24918960,505,509,Sample Size,1579,model,n,not needed,eduvaris
3889,24918960,566,568,Sample Size,40,model,n,not needed,eduvaris
3890,24918960,601,630,Non-Pharmaceutical Intervention,stent-assisted coil placement,human,y,,eduvaris
3891,24918960,682,687,Group Name,early,human,y,,eduvaris
3892,24918960,711,719,Intervention Duration,3 months,human,y,,eduvaris
3893,24918960,813,823,Intervention Duration,≥ 9 months,model,y,,eduvaris
3894,24918960,1230,1238,Outcome (Study Endpoint),embolism,model,y,,eduvaris
3895,24918960,1240,1244,Quantitative Measurement,3.0%,model,y,,eduvaris
3896,24918960,1246,1266,Outcome (Study Endpoint),thrombotic occlusion,model,y,,eduvaris
3897,24918960,1268,1272,Quantitative Measurement,0.5%,model,y,,eduvaris
3898,24918960,1335,1358,Outcome (Study Endpoint),delayed ischemic stroke,model,y,,eduvaris
3899,24918960,1474,1494,Outcome (Study Endpoint),Incomplete occlusion,model,y,,eduvaris
